word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
before,the,13.0%,she,12.0%,it,6.0%
always,been,6.76%,wanted,5.41%,seemed,5.41%
us,a,7.94%,and,4.76%,in,4.76%
coming,back,15.69%,of,9.8%,out,5.88%
came,out,15.15%,to,11.11%,up,10.1%
left,to,12.5%,in,5.36%,on,5.36%
where,the,19.19%,he,10.1%,she,10.1%
going,to,64.13%,back,4.35%,into,4.35%
it's,the,9.73%,so,8.85%,a,7.96%
such,a,56.36%,an,14.55%,good,3.64%
ranch,to,13.7%,and,5.48%,he,5.48%
mrs,lee,51.89%,ware,35.85%,ware's,5.66%
lee,had,14.06%,says,7.81%,said,4.69%
take,the,15.85%,a,9.76%,you,6.1%
than,she,7.69%,a,7.69%,to,6.73%
holland,and,14.06%,had,7.81%,said,4.69%
even,the,17.31%,if,11.54%,to,5.77%
things,that,11.59%,in,7.25%,to,7.25%
water,and,11.76%,was,5.88%,colours,5.88%
way,to,12.6%,and,7.09%,home,5.51%
told,him,14.29%,her,14.29%,me,14.29%
called,her,10.77%,the,7.69%,phil,6.15%
give,you,14.29%,the,12.5%,up,8.93%
began,to,25.37%,again,5.97%,the,4.48%
answered,joyce,16.13%,phil,12.9%,jack,9.68%
first,time,13.58%,but,4.94%,meal,4.94%
much,as,8.33%,of,6.25%,about,5.21%
will,be,22.66%,make,5.47%,do,3.91%
or,the,8.85%,two,3.54%,a,3.54%
i've,been,13.73%,had,9.8%,always,5.88%
no,matter,5.97%,one,5.22%,more,5.22%
eyes,and,9.2%,as,8.05%,she,5.75%
toward,the,48.28%,her,12.07%,him,8.62%
other,side,6.49%,and,5.19%,day,5.19%
their,own,2.42%,arms,2.42%,grandfather's,1.61%
herself,and,9.26%,into,7.41%,that,7.41%
which,he,14.17%,she,10.0%,had,7.5%
off,to,10.77%,the,10.77%,and,10.77%
its,message,3.75%,sweetness,3.75%,contents,2.5%
life,and,12.5%,will,4.69%,on,4.69%
work,and,9.43%,that,5.66%,of,5.66%
story,of,47.27%,that,5.45%,and,3.64%
