word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
come,in,10.67%,to,10.67%,along,10.0%
let,me,43.1%,her,15.52%,us,10.34%
before,she,16.18%,the,14.71%,you,7.35%
way,of,12.0%,and,12.0%,up,8.0%
don't,know,20.0%,you,11.76%,think,5.29%
how,do,9.52%,could,6.67%,it,6.67%
why,i,16.3%,you,9.78%,it,4.35%
well,i,10.14%,as,7.97%,you,6.52%
want,to,60.71%,me,10.71%,you,10.71%
yes,i,22.64%,said,9.43%,she,7.55%
course,i,14.81%,you,11.11%,it,11.11%
into,the,22.83%,her,16.3%,a,11.96%
saw,that,9.26%,the,7.41%,them,7.41%
going,to,60.49%,on,9.88%,up,2.47%
think,i,14.14%,she,12.12%,of,10.1%
viola,vincent,24.32%,to,4.05%,was,4.05%
any,one,21.11%,more,10.0%,other,6.67%
shall,be,13.85%,we,13.85%,i,10.77%
away,from,17.24%,and,15.52%,i,5.17%
snowy,owl,31.58%,and,8.77%,i,5.26%
get,into,14.08%,up,7.04%,to,5.63%
moment,the,9.23%,she,9.23%,then,7.69%
he,was,11.58%,is,8.42%,had,6.32%
