word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
hours,two,13.1%,few,8.81%,four,7.23%
sleep,to,30.62%,and,4.77%,not,4.24%
because,it,2.4%,but,2.34%,was,2.11%
carried,and,11.95%,he,7.82%,was,7.69%
hat,his,29.66%,her,6.9%,a,6.47%
returned,he,9.05%,and,7.72%,had,5.06%
head,his,31.57%,the,15.99%,her,13.1%
box,the,28.48%,a,13.16%,his,3.72%
told,i,14.19%,he,10.87%,and,9.57%
account,on,22.93%,an,9.42%,to,5.06%
ever,had,7.48%,for,7.23%,i,6.19%
find,to,32.37%,i,6.75%,will,6.55%
any,of,7.63%,in,5.68%,at,5.66%
wish,i,36.99%,you,10.53%,not,8.7%
eyes,his,24.12%,her,15.5%,the,5.89%
above,the,8.82%,and,6.18%,from,2.59%
does,he,13.19%,it,10.44%,what,8.55%
beautiful,a,17.81%,the,13.76%,and,6.45%
heavy,a,19.93%,the,16.67%,and,6.74%
hold,to,16.95%,i,4.77%,and,4.53%
getting,of,14.02%,was,10.52%,in,9.64%
themselves,for,3.74%,to,3.63%,of,3.12%
you,do,4.78%,if,4.74%,to,3.28%
your,of,8.94%,in,5.87%,to,5.08%
why,and,4.66%,reason,2.71%,but,2.42%
me,to,12.26%,let,4.47%,for,4.33%
received,had,12.82%,he,8.68%,i,7.27%
things,of,8.54%,the,7.76%,these,7.38%
cannot,i,36.07%,you,7.21%,we,6.26%
boat,the,43.28%,a,12.88%,whale,4.48%
carry,to,42.71%,and,8.38%,will,4.89%
my,of,9.14%,in,6.25%,to,4.51%
replied,he,6.41%,sir,4.1%,yes,3.53%
think,i,29.7%,to,18.28%,you,12.3%
myself,to,7.72%,for,4.65%,and,3.99%
after,and,7.01%,soon,2.12%,day,1.86%
though,as,15.78%,and,8.13%,that,2.22%
has,he,16.11%,it,7.92%,she,6.42%
am,i,90.25%,and,1.35%,what,0.98%
sure,am,20.47%,be,18.46%,was,7.87%
can,i,21.61%,you,11.9%,we,6.63%
reason,the,13.91%,no,9.42%,some,4.1%
speak,to,33.81%,not,6.85%,i,6.33%
get,to,38.62%,and,5.5%,could,4.87%
question,the,33.86%,a,11.93%,in,6.61%
stop,to,32.41%,not,6.33%,a,4.07%
table,the,52.98%,a,6.79%,at,3.12%
looking,and,9.59%,was,6.22%,good,2.76%
held,he,12.51%,and,11.38%,she,5.76%
hand,his,19.71%,her,10.31%,the,8.43%
set,to,9.87%,and,9.76%,he,4.53%
against,up,2.55%,leaning,1.25%,head,1.14%
wind,the,52.97%,of,5.11%,a,2.21%
wanted,he,20.52%,i,16.98%,she,13.28%
course,of,61.58%,the,12.15%,a,2.06%
except,all,2.91%,nothing,2.67%,it,2.28%
took,he,16.46%,and,12.19%,i,8.36%
second,the,35.82%,a,20.96%,his,2.81%
same,the,90.63%,that,3.39%,this,2.18%
state,the,25.61%,a,14.3%,this,4.49%
towards,turned,3.56%,turning,1.76%,went,1.39%
cause,the,38.24%,a,3.85%,to,2.9%
position,the,17.85%,a,8.44%,his,8.36%
place,the,19.86%,a,8.66%,took,4.46%
kept,he,10.87%,and,7.7%,be,5.58%
master,his,17.91%,the,11.08%,my,7.86%
face,his,22.13%,her,14.9%,the,11.48%
look,to,20.84%,a,5.92%,and,4.48%
half,a,11.98%,and,5.11%,the,4.12%
brown,dark,7.42%,the,6.28%,a,4.77%
hair,her,14.38%,his,11.28%,the,6.1%
ought,i,15.97%,you,11.36%,he,11.29%
appeared,it,8.65%,he,6.86%,had,3.34%
spoke,he,28.13%,she,13.23%,and,7.63%
past,the,19.54%,half,11.57%,minutes,3.36%
lived,he,11.09%,who,10.79%,had,10.21%
tell,to,22.29%,i,9.95%,and,7.47%
certainly,was,8.25%,it,5.2%,i,5.14%
strange,a,22.28%,the,11.74%,this,5.09%
usual,the,28.03%,as,26.93%,than,11.74%
