word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
of,gift,3.85%,worthy,3.85%,any,3.85%
the,of,13.45%,on,8.4%,in,6.72%
and,jim,4.82%,dollar,3.61%,off,3.61%
a,in,7.35%,with,7.35%,was,5.88%
