word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
nothing,to,15.17%,but,9.55%,about,7.87%
never,see,17.3%,said,11.35%,heard,4.86%
anybody,would,7.25%,that,5.8%,else,5.8%
maybe,i,13.04%,you,7.25%,a,7.25%
some,of,19.6%,time,5.03%,way,3.52%
said,he,17.18%,it,14.7%,i,6.63%
before,i,13.21%,the,6.29%,he,6.29%
now,and,22.59%,i,12.97%,you,4.6%
us,and,12.88%,to,7.98%,a,6.13%
when,i,21.36%,he,15.96%,we,10.8%
well,i,17.29%,then,8.52%,it,4.01%
took,a,13.69%,the,13.69%,it,10.12%
put,in,15.04%,it,13.53%,on,9.77%
more,and,11.11%,than,6.35%,i,6.35%
than,what,14.46%,a,12.05%,ever,7.23%
could,see,11.74%,a,7.72%,hear,5.37%
tell,you,25.43%,me,10.98%,him,8.67%
what,i,9.85%,you,7.07%,do,5.3%
so,i,18.07%,he,8.3%,we,6.3%
couldn't,see,10.85%,make,6.6%,get,6.6%
again,and,30.65%,i,6.99%,he,3.76%
might,get,8.2%,and,8.2%,come,4.92%
go,to,14.87%,and,12.27%,for,4.09%
be,a,9.24%,in,4.48%,the,3.08%
lot,of,67.27%,and,3.64%,they'll,1.82%
other,things,7.41%,way,6.48%,and,4.63%
too,and,15.1%,but,4.17%,i,4.17%
then,i,14.41%,he,14.07%,the,9.83%
thing,that,10.07%,and,9.35%,to,5.76%
right,and,9.43%,along,7.07%,off,4.38%
anything,but,11.76%,to,9.41%,in,8.24%
only,just,11.61%,a,7.14%,about,6.25%
everything,was,19.4%,and,14.93%,i,5.97%
get,away,5.76%,the,5.45%,a,5.15%
kind,of,74.45%,and,2.92%,i,2.19%
better,than,9.68%,do,6.45%,and,6.45%
after,that,13.38%,the,8.45%,a,4.93%
let,on,19.18%,me,13.7%,him,10.27%
didn't,know,11.34%,want,8.66%,you,4.48%
because,i,12.5%,it,12.04%,the,8.33%
people,and,7.5%,that,6.67%,to,3.33%
soon,as,25.0%,he,13.0%,i,9.0%
wanted,to,62.77%,it,5.32%,was,3.19%
wouldn't,be,9.94%,a,8.19%,do,4.68%
must,a,18.03%,be,16.39%,have,6.56%
any,more,18.42%,of,5.92%,good,3.29%
just,as,10.07%,a,7.84%,the,6.72%
use,to,30.91%,for,9.09%,he,5.45%
see,the,9.07%,a,7.17%,it,7.17%
yet,and,11.86%,he,10.17%,so,6.78%
set,down,26.76%,there,10.56%,up,9.86%
much,as,22.58%,of,5.38%,like,5.38%
say,it,10.22%,nothing,7.53%,he,5.91%
your,head,4.04%,uncle,4.04%,majesty,4.04%
why,i,7.77%,you,4.15%,they,3.63%
place,and,12.5%,i,8.04%,for,6.25%
where,i,18.38%,the,14.71%,he,11.76%
mind,i,12.0%,you,10.67%,and,8.0%
ever,see,13.37%,so,7.43%,been,4.46%
think,of,21.97%,i,7.58%,it,6.06%
reckoned,i,29.33%,he,12.0%,the,10.67%
everybody,was,17.78%,that,4.44%,said,4.44%
most,to,6.15%,of,5.38%,always,5.38%
heard,the,17.5%,of,11.25%,a,10.0%
can't,get,6.74%,be,5.62%,you,5.62%
has,done,11.76%,to,7.84%,got,7.84%
night,and,19.71%,we,8.03%,i,7.3%
did,you,24.81%,i,7.52%,he,6.77%
three,or,14.02%,days,13.08%,mile,7.48%
keep,it,11.63%,off,9.3%,from,8.14%
hadn't,ever,18.67%,no,10.67%,been,8.0%
hear,the,12.36%,a,8.99%,him,5.62%
says,i,12.7%,the,7.33%,to,5.54%
enough,to,25.45%,for,18.18%,and,10.91%
towards,the,57.69%,me,5.77%,daylight,3.85%
big,enough,9.47%,as,7.37%,river,5.26%
minute,and,17.89%,i,13.68%,he,9.47%
begun,to,94.37%,something,1.41%,in,1.41%
next,day,19.54%,morning,13.79%,time,9.2%
i'd,a,16.48%,got,7.69%,be,6.59%
won't,be,11.11%,do,9.52%,have,9.52%
will,be,19.23%,you,9.62%,but,3.85%
till,i,13.74%,he,11.45%,the,10.69%
hands,and,33.33%,on,11.11%,off,6.94%
foot,of,17.54%,it,5.26%,from,5.26%
want,to,60.0%,it,7.59%,no,4.14%
while,i,17.65%,he,11.76%,they,7.84%
side,and,25.97%,of,23.38%,the,6.49%
looked,like,9.09%,out,6.82%,up,5.68%
same,way,15.62%,as,9.38%,time,7.81%
always,done,5.32%,do,4.26%,called,4.26%
such,a,52.13%,things,8.51%,another,4.26%
give,me,16.3%,it,11.11%,the,11.11%
saying,it,9.43%,a,7.55%,he,5.66%
river,and,22.86%,road,4.29%,was,3.57%
mile,below,17.28%,and,13.58%,above,6.17%
two,or,10.05%,mile,7.94%,and,6.35%
half,a,30.77%,an,15.38%,way,8.97%
nobody,to,8.0%,ever,6.67%,but,6.67%
thought,i,16.67%,of,15.15%,it,13.64%
hain't,ever,18.31%,got,14.08%,been,9.86%
yes,i,14.46%,and,6.02%,he,6.02%
