word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
all,at,8.97%,and,8.76%,of,7.26%
how,see,12.93%,but,8.62%,think,6.03%
put,and,21.18%,to,18.82%,she,8.24%
were,they,18.85%,we,6.54%,you,6.15%
could,she,28.4%,i,13.58%,he,8.64%
these,of,17.39%,all,9.42%,with,4.35%
ever,had,13.11%,you,11.48%,than,9.84%
thinking,been,21.15%,was,9.62%,and,9.62%
most,the,40.0%,and,5.56%,is,4.44%
being,of,20.22%,human,13.48%,her,8.99%
aunt,her,63.46%,your,12.5%,and,3.85%
other,the,32.46%,each,24.56%,or,6.14%
must,she,22.88%,i,22.03%,you,16.1%
think,i,26.0%,to,25.0%,you,12.0%
miss,said,25.6%,and,7.74%,of,7.14%
upon,eyes,3.07%,down,2.45%,out,1.84%
they,and,6.69%,then,3.78%,as,3.49%
any,of,9.3%,at,6.98%,in,5.43%
found,she,47.87%,veronica,14.89%,and,10.64%
away,get,14.06%,it,4.69%,go,3.12%
just,was,11.02%,i,5.51%,is,4.72%
rather,and,6.1%,was,6.1%,were,4.88%
nothing,said,10.26%,was,5.13%,know,3.85%
better,the,15.09%,a,11.32%,is,7.55%
thing,the,15.97%,of,11.76%,a,11.76%
woman,a,29.89%,young,10.34%,tired,9.2%
began,she,22.06%,he,20.59%,and,10.29%
because,that,5.08%,veronica,3.39%,perhaps,3.39%
took,she,25.42%,and,16.95%,he,10.17%
might,she,15.79%,i,10.53%,he,9.21%
good,a,20.35%,no,11.5%,very,11.5%
asked,he,31.43%,she,22.86%,i,7.14%
until,her,5.77%,all,3.85%,hung,1.92%
men,of,13.25%,the,9.64%,that,4.82%
mr,said,24.7%,and,5.42%,of,3.61%
done,had,28.85%,have,28.85%,be,13.46%
night,the,26.32%,that,22.81%,to,17.54%
after,and,9.65%,veronica,5.26%,said,4.39%
my,in,6.85%,of,5.24%,all,4.84%
dear,my,48.39%,a,6.45%,poor,3.23%
you,do,4.06%,to,4.06%,if,3.9%
get,to,47.96%,i,5.1%,and,5.1%
really,was,14.52%,she,6.45%,you,6.45%
if,as,16.02%,wonder,7.81%,but,3.52%
looking,and,16.67%,was,7.58%,good,4.55%
perhaps,that,8.11%,was,6.76%,and,5.41%
more,and,14.52%,no,10.22%,the,5.38%
than,more,22.31%,better,9.09%,rather,4.13%
room,the,19.54%,preparation,10.34%,her,8.05%
beautiful,very,12.07%,most,12.07%,a,8.62%
why,reason,6.36%,but,4.55%,veronica,4.55%
day,the,13.4%,to,10.31%,a,9.28%
door,the,58.82%,front,7.84%,next,7.84%
too,little,8.06%,altogether,6.45%,far,4.84%
women,of,12.5%,the,11.03%,and,10.29%
are,you,27.67%,we,17.0%,there,7.33%
always,was,18.31%,scores,11.27%,seemed,7.04%
felt,she,53.16%,i,13.92%,he,6.33%
your,of,9.95%,on,5.97%,in,4.48%
