word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
and,i,19.12%,the,7.35%,he,7.35%
the,window,5.71%,other,3.57%,kid,3.57%
a,lot,9.09%,little,5.19%,long,5.19%
he,said,12.9%,was,10.75%,didn't,10.75%
was,a,14.55%,going,7.27%,looking,5.45%
i,had,7.38%,said,7.38%,was,4.92%
to,the,9.52%,be,7.14%,me,5.95%
