word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
let,us,66.67%,me,8.0%,it,8.0%
took,the,16.39%,a,11.48%,place,9.84%
eyes,were,7.04%,and,7.04%,are,4.23%
like,a,36.0%,the,13.6%,an,7.2%
seemed,to,60.0%,as,4.44%,like,3.33%
shall,be,11.83%,have,10.75%,see,8.6%
other,with,7.69%,in,6.59%,the,5.49%
three,hours,15.62%,hundred,10.94%,days,10.94%
we,were,15.78%,had,11.83%,are,9.03%
go,and,10.77%,on,10.77%,down,9.23%
nothing,more,7.69%,to,7.69%,could,6.41%
thought,i,21.43%,that,12.86%,of,10.0%
see,the,11.21%,i,5.61%,a,5.61%
replied,my,25.4%,the,22.22%,with,7.94%
went,on,37.5%,to,12.5%,off,5.36%
did,not,41.77%,it,6.33%,he,5.06%
back,to,30.19%,and,7.55%,i,5.66%
hundred,and,28.95%,feet,22.37%,leagues,11.84%
could,not,28.64%,have,6.8%,be,5.34%
do,you,36.19%,with,6.67%,the,4.76%
up,the,14.81%,in,8.02%,to,6.79%
going,to,43.14%,on,9.8%,up,9.8%
moment,i,14.93%,when,11.94%,of,10.45%
head,and,11.11%,of,6.35%,but,4.76%
hand,of,15.09%,he,13.21%,in,11.32%
get,to,15.38%,the,5.77%,on,5.77%
light,of,9.64%,and,7.23%,from,6.02%
air,and,15.25%,has,3.39%,but,3.39%
your,own,6.9%,name,5.17%,way,3.45%
rocks,of,11.67%,and,6.67%,which,3.33%
surface,of,46.88%,and,6.25%,it,4.69%
leagues,from,11.67%,to,6.67%,south,5.0%
heat,of,13.73%,was,9.8%,and,7.84%
rock,and,10.0%,that,5.0%,which,5.0%
hans,was,6.41%,and,5.77%,had,5.13%
raft,was,14.52%,and,9.68%,i,4.84%
granite,and,9.8%,rocks,7.84%,wall,7.84%
