word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
phil,and,18.06%,said,5.56%,that,4.17%
rob,and,11.93%,asked,4.59%,answered,3.67%
my,in,11.43%,of,11.43%,with,3.57%
can,i,36.54%,you,11.54%,we,5.77%
we,and,10.53%,that,10.53%,when,9.87%
before,time,6.25%,just,3.75%,hour,2.5%
i'm,and,13.64%,that,7.58%,but,7.58%
life,her,15.69%,my,9.8%,of,9.8%
every,in,8.97%,that,8.97%,of,5.13%
much,so,38.16%,as,17.11%,too,6.58%
see,to,37.86%,you,18.45%,could,7.77%
well,as,18.64%,so,5.08%,the,3.39%
don't,i,37.21%,you,12.79%,please,2.33%
morning,this,17.65%,the,13.24%,that,11.76%
he,that,8.38%,and,6.09%,when,5.58%
mary,and,4.96%,that,4.96%,as,3.05%
miss,and,10.0%,to,5.71%,for,4.29%
white,the,22.22%,in,8.33%,her,5.56%
how,and,10.47%,see,9.3%,know,8.14%
