word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
joyce,and,12.78%,had,9.02%,the,3.76%
eugenia,was,7.55%,and,5.66%,got,3.77%
wedding,and,7.81%,march,4.69%,in,4.69%
rob,and,8.93%,had,6.25%,moore,3.57%
my,head,5.04%,life,3.6%,mind,2.88%
can,be,17.65%,find,7.84%,you,7.84%
we,were,14.38%,had,9.8%,have,5.23%
before,the,18.52%,she,7.41%,we,7.41%
i'm,going,14.52%,not,9.68%,so,8.06%
life,and,11.54%,to,7.69%,on,5.77%
every,one,16.25%,time,12.5%,way,5.0%
much,of,10.53%,about,5.26%,more,5.26%
see,the,11.0%,what,10.0%,if,9.0%
don't,you,21.35%,know,14.61%,see,6.74%
well,she,9.84%,as,9.84%,known,6.56%
morning,and,8.82%,he,5.88%,she,4.41%
mary,ware,7.46%,had,6.34%,was,3.36%
right,to,13.46%,hand,7.69%,or,7.69%
white,dress,6.67%,and,5.33%,folks,5.33%
phil,and,11.76%,was,5.88%,had,4.41%
how,it,11.63%,she,8.14%,the,6.98%
