word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
she,and,6.12%,that,5.4%,as,2.7%
her,to,10.09%,of,9.39%,with,6.58%
stephen,you,10.0%,me,6.88%,understand,2.5%
no,was,5.77%,is,5.61%,had,4.01%
quite,was,7.56%,and,6.4%,a,2.91%
other,the,25.3%,each,11.65%,any,7.23%
get,to,42.86%,and,5.95%,could,5.36%
ever,for,15.48%,had,11.61%,has,5.81%
after,and,5.63%,said,3.46%,but,3.03%
say,to,36.42%,i,12.35%,you,10.49%
thing,a,19.66%,the,16.24%,of,7.26%
might,i,11.95%,one,8.18%,he,6.92%
myself,found,9.15%,of,5.88%,and,4.58%
its,of,17.28%,in,7.72%,and,6.48%
work,the,14.29%,to,8.79%,at,7.69%
said,he,18.62%,she,16.0%,i,12.61%
made,had,10.94%,i,9.43%,he,6.79%
nothing,was,7.06%,and,7.06%,is,5.88%
it's,and,4.27%,said,3.85%,but,2.56%
here,and,8.29%,sit,4.15%,look,3.23%
over,all,4.38%,was,3.12%,and,2.81%
don't,i,50.52%,you,15.62%,we,4.17%
mrs,said,22.73%,and,7.95%,to,5.68%
sea,the,80.91%,deep,2.49%,and,1.66%
king,the,61.11%,ex,12.22%,a,4.44%
bunting,mrs,73.79%,mr,15.05%,fred,2.91%
melville,said,29.44%,cousin,14.29%,mr,10.82%
