word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
top,the,33.33%,and,4.76%,a,4.76%
virtuous,a,13.86%,and,12.87%,is,6.93%
wish,i,23.14%,not,7.44%,and,5.79%
painted,the,8.33%,a,6.67%,is,6.67%
neither,i,5.26%,that,4.21%,so,3.68%
outward,the,19.3%,thy,8.77%,an,8.77%
keeps,that,18.18%,he,11.69%,and,6.49%
drawn,be,11.83%,have,8.6%,hath,6.45%
skill,his,5.08%,their,5.08%,of,5.08%
believe,i,14.55%,do,8.64%,not,8.64%
come,to,5.84%,come,4.96%,i,4.67%
high,so,7.86%,the,7.5%,of,6.43%
knows,he,16.28%,who,11.63%,that,10.7%
half,one,7.53%,not,6.28%,and,5.44%
write,to,16.81%,and,8.4%,will,6.72%
number,the,33.33%,a,22.81%,in,5.26%
poet,the,16.95%,a,8.47%,enter,5.08%
faces,their,35.59%,our,10.17%,your,5.08%
less,no,37.84%,and,5.41%,the,4.5%
tongue,my,20.57%,thy,10.17%,his,7.8%
alive,is,7.45%,be,6.38%,man,5.32%
twice,is,5.26%,or,5.26%,ere,3.95%
rough,and,15.66%,too,10.84%,the,10.84%
winds,the,32.73%,mutinous,3.64%,and,3.64%
shake,to,10.0%,and,8.18%,will,5.45%
short,too,14.41%,a,8.47%,be,5.93%
sometime,and,6.67%,was,4.44%,that,4.44%
hot,so,7.95%,too,7.39%,a,7.39%
often,have,10.0%,and,9.23%,so,7.69%
gold,of,18.34%,the,6.11%,in,5.24%
chance,by,12.17%,how,7.83%,may,7.83%
course,the,14.04%,his,7.02%,a,4.68%
lose,to,17.84%,i,9.86%,shall,6.1%
long,so,17.55%,how,6.71%,too,6.71%
breathe,to,21.88%,you,6.25%,not,6.25%
blunt,walter,13.7%,and,6.85%,too,4.11%
earth,the,38.23%,on,7.03%,and,5.81%
teeth,his,22.03%,my,16.95%,the,10.17%
burn,to,14.63%,and,10.98%,doth,6.1%
glad,am,47.14%,be,15.0%,very,3.57%
sorry,am,48.94%,be,7.45%,and,4.26%
swift,as,10.26%,the,7.69%,all,5.13%
wide,the,25.4%,and,9.52%,so,7.94%
forbid,god,28.95%,gods,9.21%,heaven,9.21%
draw,to,14.93%,and,5.47%,you,5.47%
worst,the,64.86%,thy,5.41%,is,2.7%
wrong,you,8.8%,me,8.0%,the,7.2%
ever,that,15.72%,for,11.98%,if,8.53%
young,the,9.68%,a,7.74%,my,5.38%
master,my,16.56%,thy,6.8%,good,6.68%
mistress,my,13.3%,your,5.54%,and,5.1%
passion,my,7.76%,of,7.76%,a,6.9%
heart,my,33.08%,the,7.99%,his,6.11%
false,a,6.43%,the,5.14%,be,4.82%
man,a,24.84%,the,7.81%,no,5.54%
woman,a,32.88%,this,4.35%,no,4.35%
wert,thou,67.37%,and,2.11%,what,2.11%
till,not,5.05%,and,2.45%,but,2.29%
fell,and,7.75%,he,7.04%,they,4.93%
purpose,the,16.2%,my,11.11%,his,5.56%
proud,the,5.73%,be,4.41%,a,3.96%
sun,the,56.76%,th,3.09%,fair,3.09%
moon,the,60.61%,and,4.55%,blessed,1.52%
born,was,12.81%,not,6.4%,wast,5.91%
things,all,17.51%,these,7.06%,of,4.8%
rare,a,17.46%,most,12.7%,so,9.52%
truly,and,8.59%,no,5.52%,clown,4.29%
am,i,86.08%,and,1.54%,so,1.19%
breast,my,28.07%,his,12.28%,her,8.77%
therefore,and,25.04%,him,1.89%,it,1.73%
thyself,to,6.5%,thou,5.0%,like,3.5%
bearing,for,5.41%,and,4.05%,the,4.05%
nurse,the,7.88%,nurse,4.43%,enter,3.94%
ill,an,7.74%,so,3.7%,very,3.7%
slain,is,10.08%,have,6.98%,be,6.2%
put,to,12.07%,and,8.05%,have,4.43%
trust,i,13.41%,never,7.82%,to,6.7%
forget,to,10.75%,should,6.45%,i,5.38%
perfect,a,10.0%,am,6.67%,the,5.0%
seem,would,6.28%,to,5.76%,shall,5.24%
dumb,a,9.26%,and,7.41%,the,7.41%
learn,to,13.98%,and,8.6%,i,6.45%
writ,is,9.35%,have,9.35%,hath,7.48%
wit,my,7.14%,his,7.14%,your,6.02%
painter,the,26.42%,a,7.55%,poet,3.77%
table,the,28.57%,a,12.5%,thy,5.36%
body,the,18.63%,my,14.83%,his,14.07%
wherein,it,2.82%,and,2.82%,that,2.11%
tis,and,3.41%,for,2.81%,but,2.44%
turns,and,12.28%,good,7.02%,she,7.02%
done,have,28.1%,be,10.95%,is,6.34%
shape,the,10.99%,thy,7.69%,in,7.69%
therein,and,35.48%,you,4.84%,i,3.23%
cunning,the,8.75%,a,6.25%,your,5.0%
want,for,14.0%,i,6.0%,shall,5.33%
grace,your,39.86%,his,9.03%,the,4.43%
favour,and,9.56%,your,8.82%,in,6.62%
public,a,49.3%,the,15.49%,of,4.23%
whilst,the,5.22%,and,5.22%,him,4.35%
pride,his,11.02%,their,6.78%,thy,6.78%
buried,be,27.87%,and,6.56%,lies,3.28%
glory,the,15.96%,thy,7.45%,his,7.45%
fight,to,19.19%,the,7.75%,they,6.64%
thousand,a,49.14%,ten,11.21%,three,6.03%
once,at,16.63%,him,2.96%,and,2.96%
book,the,19.63%,a,14.95%,his,8.41%
rest,the,50.13%,and,3.75%,my,2.95%
forgot,have,23.66%,had,9.68%,be,8.6%
duty,my,24.2%,and,8.28%,of,6.37%
send,to,10.57%,and,9.35%,i,5.69%
witness,can,8.0%,bear,7.2%,the,7.2%
poor,the,12.31%,a,11.11%,my,9.31%
bare,the,7.35%,a,7.35%,stand,4.41%
words,my,5.44%,with,4.99%,his,4.99%
hope,i,42.22%,in,5.01%,of,3.96%
naked,the,10.91%,a,7.27%,your,5.45%
bestow,to,19.61%,will,15.69%,i,5.88%
star,the,11.32%,a,11.32%,bright,5.66%
puts,he,16.98%,that,9.43%,she,7.55%
loving,my,17.97%,and,7.81%,in,7.81%
worthy,a,11.84%,most,5.26%,the,4.39%
respect,in,19.23%,and,5.77%,high,3.85%
dare,i,43.3%,and,7.14%,you,7.14%
haste,make,16.48%,in,13.64%,with,5.68%
bed,to,27.81%,his,9.06%,my,6.56%
begins,it,15.38%,now,6.15%,he,6.15%
thoughts,my,19.92%,your,7.52%,thy,6.39%
far,so,25.32%,how,9.74%,as,9.42%
intend,i,33.33%,we,12.96%,did,5.56%
open,an,10.98%,the,6.36%,and,4.05%
blind,the,11.96%,be,8.7%,and,5.43%
shadow,the,22.09%,a,11.63%,this,5.81%
view,the,16.85%,to,15.73%,in,6.74%
jewel,a,25.0%,the,17.19%,this,15.62%
makes,that,14.97%,and,9.64%,which,7.11%
black,the,7.53%,a,6.99%,as,5.38%
lo,and,8.22%,for,6.85%,lo,5.48%
thus,and,6.85%,me,3.55%,be,3.55%
quiet,be,21.18%,a,8.24%,in,7.06%
return,will,9.14%,i,7.61%,to,6.09%
enemies,mine,14.16%,our,9.73%,your,8.85%
consent,my,15.84%,give,8.91%,one,6.93%
hands,your,13.85%,our,7.38%,their,6.46%
off,cut,6.94%,far,6.12%,it,3.88%
please,so,14.48%,it,14.21%,you,10.66%
clouds,the,39.39%,when,3.03%,contagious,3.03%
disgrace,in,9.09%,the,7.27%,to,7.27%
trouble,and,14.29%,to,12.99%,not,11.69%
cries,he,8.22%,she,4.11%,that,2.74%
curse,to,15.24%,the,11.43%,a,8.57%
friends,my,11.25%,his,8.12%,good,5.83%
enjoy,to,10.91%,may,5.45%,shall,5.45%
these,of,10.09%,all,5.45%,in,4.64%
almost,is,9.43%,and,6.29%,are,5.66%
