word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
go,to,16.95%,must,4.52%,not,3.95%
your,of,10.26%,with,6.84%,in,6.84%
aloft,high,7.27%,from,7.27%,eyes,5.45%
who,man,9.51%,those,5.25%,him,4.26%
before,as,4.83%,the,2.41%,him,2.07%
against,leaning,4.65%,beat,3.88%,forehead,3.1%
god,my,7.38%,of,6.56%,his,4.1%
after,and,5.04%,when,3.88%,the,3.88%
think,i,27.93%,to,16.22%,you,9.91%
deep,the,40.58%,a,10.14%,fathom,2.9%
lord,the,36.07%,my,4.92%,is,4.92%
had,he,15.18%,i,6.64%,it,4.2%
jonah,of,14.71%,that,8.82%,when,4.41%
ships,the,11.49%,whale,11.49%,of,8.05%
there,and,5.82%,but,3.32%,that,2.22%
made,he,6.47%,and,5.88%,had,5.29%
day,the,10.24%,this,7.23%,present,6.63%
sea,the,50.34%,at,5.39%,a,3.37%
thing,a,20.22%,the,8.99%,that,5.62%
within,from,3.95%,when,3.95%,water,2.63%
boat,the,39.26%,whale,9.26%,a,7.04%
indian,the,34.62%,an,11.54%,and,9.62%
most,the,39.78%,a,10.39%,and,7.53%
among,chief,1.84%,least,1.84%,enrolled,1.23%
length,at,33.33%,in,24.0%,entire,6.67%
four,or,16.67%,all,15.28%,the,12.5%
land,the,27.5%,of,16.25%,on,6.25%
we,that,6.34%,as,4.46%,if,3.76%
two,the,19.58%,or,9.09%,these,4.9%
days,three,15.19%,the,8.86%,those,6.33%
on,and,1.95%,go,1.17%,it,1.07%
when,and,8.66%,that,5.09%,but,2.72%
about,was,4.0%,is,3.67%,all,2.0%
other,the,33.92%,each,9.62%,any,8.35%
came,i,7.81%,he,7.81%,it,7.03%
us,let,11.66%,of,7.17%,to,4.93%
open,the,29.58%,an,5.63%,with,4.23%
into,down,5.36%,it,4.02%,up,3.07%
also,and,16.67%,was,6.67%,but,5.56%
very,the,18.45%,a,13.59%,not,4.53%
their,in,12.14%,of,11.33%,with,7.12%
some,in,13.27%,of,6.63%,by,6.3%
king,the,28.85%,little,11.54%,a,9.62%
best,the,52.54%,had,10.17%,very,3.39%
were,they,10.61%,it,6.21%,we,3.94%
taken,had,11.76%,be,11.76%,have,7.84%
mouth,his,43.14%,the,23.53%,open,3.92%
things,these,17.46%,all,12.7%,of,7.94%
whether,or,14.12%,see,7.06%,and,7.06%
let,and,8.59%,but,7.03%,to,5.47%
me,to,14.72%,let,6.52%,with,4.01%
if,as,28.33%,and,7.51%,that,5.58%
seas,the,24.42%,south,4.65%,southern,3.49%
like,something,2.42%,and,2.26%,much,1.94%
nothing,is,6.54%,and,5.61%,said,4.67%
certain,a,42.05%,in,6.82%,under,4.55%
they,that,5.67%,as,5.35%,when,2.68%
an,of,9.12%,such,5.96%,in,5.79%
