word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
if,as,24.42%,and,5.53%,but,4.15%
told,i,12.28%,she,12.28%,who,12.28%
herself,to,8.93%,found,7.14%,than,5.36%
thought,she,37.7%,i,16.39%,a,4.92%
some,of,8.53%,for,6.2%,have,4.65%
oh,and,3.75%,her,2.5%,last,2.5%
go,to,40.51%,and,6.33%,must,5.06%
seminary,the,94.64%,old,1.79%,kentucky,1.79%
very,a,23.53%,the,19.61%,be,5.88%
same,the,90.91%,that,6.06%,very,3.03%
hand,her,22.81%,in,8.77%,lloyd's,8.77%
last,the,46.15%,at,12.31%,trade,4.62%
anything,do,11.76%,for,7.84%,say,5.88%
more,any,6.12%,one,6.12%,anything,4.08%
other,the,51.81%,each,20.48%,any,4.82%
miss,and,7.58%,said,6.06%,that,6.06%
us,of,15.19%,for,7.59%,to,6.33%
came,she,7.69%,who,5.13%,they,5.13%
while,worth,7.27%,and,7.27%,little,5.45%
say,to,33.9%,and,10.17%,should,6.78%
get,to,27.27%,and,9.09%,would,6.06%
know,you,34.69%,i,15.31%,to,13.27%
any,have,10.0%,than,6.67%,for,6.67%
mrs,and,7.14%,said,5.71%,to,5.71%
such,in,12.5%,with,10.29%,of,5.15%
door,the,66.2%,a,4.23%,her,4.23%
i'll,and,4.94%,then,3.7%,but,3.7%
before,times,4.31%,home,4.31%,just,3.45%
much,so,36.76%,as,11.76%,how,11.76%
their,in,12.15%,of,11.68%,with,7.48%
would,it,18.42%,she,8.42%,he,7.89%
looked,she,26.42%,they,11.32%,i,7.55%
ida,and,6.63%,said,5.42%,for,5.42%
kitty,and,19.54%,said,8.05%,exclaimed,4.6%
