word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
some,one,16.15%,of,13.08%,old,4.62%
oh,rob,6.33%,it,6.33%,princess,5.06%
go,to,14.1%,on,7.69%,with,5.13%
seminary,and,10.34%,grounds,6.9%,was,5.17%
girl,in,13.85%,who,10.77%,is,6.15%
very,same,3.92%,small,3.92%,highest,3.92%
same,breath,6.06%,time,6.06%,old,4.55%
hand,to,8.93%,in,7.14%,over,5.36%
day,when,8.89%,and,8.89%,pupils,3.33%
last,night,12.31%,time,7.69%,year,6.15%
more,than,22.45%,of,5.1%,time,3.06%
miss,katherine,37.25%,edith,25.49%,flora,13.73%
us,to,8.97%,and,7.69%,all,6.41%
came,to,15.66%,back,12.05%,in,9.64%
say,that,12.07%,it,6.9%,a,6.9%
get,to,10.61%,it,9.09%,up,7.58%
know,that,11.34%,how,8.25%,what,6.19%
any,one,13.79%,of,10.34%,more,6.9%
such,a,54.81%,an,9.63%,things,4.44%
door,and,12.33%,with,5.48%,leading,4.11%
again,the,11.39%,and,7.59%,as,5.06%
i'll,be,8.43%,tell,8.43%,have,7.23%
before,the,18.18%,she,12.73%,her,6.36%
much,to,9.23%,as,9.23%,of,6.15%
their,way,2.78%,daily,1.85%,shoulders,1.39%
would,be,23.86%,have,17.77%,not,5.58%
never,be,8.64%,saw,6.17%,heard,6.17%
looked,at,16.07%,up,10.71%,back,10.71%
felt,that,16.98%,as,15.09%,the,9.43%
ida,had,10.13%,was,4.43%,in,3.8%
kitty,and,16.67%,were,3.57%,had,3.57%
